TRACT_ID,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Leng,Shape_Area,NHPD_Units,Permits,Pop,Pop_density,Non_white_share,White_non_hisp,Black_non_hisp,Asian_non_Hisp,Hispanic,Workers,Transit_to_work,Walk_to_Work,Bike_to_work,Green_commute_share,BA_plus_25_plus,Med_HH_inc,Cost_burdened,Very_cost_burdened,Med_housing_value,Jobs,Job_density,Housing_units,Housing_density,Permit_density,Permits_per_capita,Subsidized_hsg_share
G5300610041100,53,61,41100,53061041100,411,Census Tract 411,G5020,S,2741345,6510,47.9446678,-122.2205239,8193.676776,2747854.687,109,253,5011,4734.32947,0.34703652,0.65296348,0.037517462,0.099580922,0.102973458,2682,0.054436987,0.035048471,0.006711409,0.096196868,0.32521936,88047,0.408474576,0.166101695,387200,2296,2169.231783,2168,2048.299,239.0312025,50.48892437,0.050276753
G5300610041201,53,61,41201,53061041201,412.01,Census Tract 412.01,G5020,S,1488873,0,47.9447835,-122.2356418,5379.522404,1488873.332,22,46,3213,5589.215332,0.27762216,0.72237784,0.074074074,0.106442577,0.049486461,1798,0.026140156,0.007230256,0,0.033370412,0.283363803,84094,0.368115942,0.115942029,373500,21,36.53081916,1192,2073.558878,80.01988959,14.31683785,0.018456376
G5300610041202,53,61,41202,53061041202,412.02,Census Tract 412.02,G5020,S,2667865,44326,47.9282413,-122.2252643,8120.698727,2712191.492,156,224,6294,6110.273633,0.506990785,0.493009215,0.127899587,0.07864633,0.261360025,3073,0.038724374,0,0.022779043,0.061503417,0.147760855,71604,0.457953394,0.28064843,340200,2264,2197.912219,2403,2332.854709,217.4612796,35.58945027,0.064918851
G5300610041301,53,61,41301,53061041301,413.01,Census Tract 413.01,G5020,S,4611438,1683121,47.9331011,-122.3015587,12033.61312,4611437.717,0,277,6155,3456.920991,0.218359058,0.781640942,0.01056052,0.102843217,0.036555646,3200,0.02875,0.015,0.0028125,0.0465625,0.414389161,103750,0.367139959,0.129817444,622000,1595,895.8227425,2357,1323.795739,155.5754857,45.00406174,0
G5300610041303,53,61,41303,53061041303,413.03,Census Tract 413.03,G5020,S,3803711,0,47.9408129,-122.2465473,9619.33817,3803713.661,244,771,4518,3076.355244,0.372952634,0.627047366,0.022797698,0.108676405,0.175298805,2316,0.021588946,0.023316062,0.003022453,0.047927461,0.315979537,87642,0.361904762,0.170068027,359000,1547,1053.369093,1888,1285.559695,524.9822694,170.6507304,0.129237288
G5300610041304,53,61,41304,53061041304,413.04,Census Tract 413.04,G5020,S,10191351,1060564,47.9448887,-122.2664436,15573.42057,10191352.55,0,127,2906,738.5189116,0.22092223,0.77907777,0.002408809,0.108396421,0.094287681,1446,0.007607192,0.012448133,0.013831259,0.033886584,0.549176471,118355,0.244274809,0.083969466,644600,6942,1764.211385,1099,279.2953489,32.2752587,43.7026841,0
G5300610041400,53,61,41400,53061041400,414,Census Tract 414,G5020,S,3466238,0,47.9419101,-122.2035977,11144.28786,3466237.491,43,308,5712,4268.031245,0.343312325,0.656687675,0.068627451,0.070553221,0.172268908,2999,0.115038346,0.010336779,0,0.125375125,0.155312718,64375,0.610169492,0.477966102,349000,1241,927.2805978,2513,1877.724531,230.1389397,53.92156863,0.017111023
G5300610041500,53,61,41500,53061041500,415,Census Tract 415,G5020,S,5314200,291327,47.9427427,-122.1834188,12981.76616,5605529.161,0,229,1633,795.877194,0.28413962,0.71586038,0.075933864,0.055725658,0.082669933,750,0.054666667,0.029333333,0.008,0.092,0.277732128,73229,0.513157895,0.157894737,384000,208,101.3732127,660,321.6650018,111.6080082,140.2327006,0
G5300610041601,53,61,41601,53061041601,416.01,Census Tract 416.01,G5020,S,4672491,0,47.9162061,-122.1932792,8743.062545,4672491.064,0,630,6572,3642.896661,0.41068168,0.58931832,0.039105295,0.175289105,0.099817407,3180,0.022641509,0.032704403,0.002201258,0.05754717,0.29334198,112643,0.71875,0.380208333,446200,761,421.8265914,2202,1220.581017,349.2125527,95.86122946,0
G5300610041605,53,61,41605,53061041605,416.05,Census Tract 416.05,G5020,S,2462214,9609,47.9016683,-122.195362,6479.738195,2471821.648,0,289,6281,6606.946155,0.277185162,0.722814838,0.028817067,0.050788091,0.168285305,3070,0.012052117,0.008794788,0.013680782,0.034527687,0.349635551,103185,0.533333333,0.126190476,440800,993,1044.530733,2009,2113.255027,303.9973633,46.01178156,0
G5300610041606,53,61,41606,53061041606,416.06,Census Tract 416.06,G5020,S,2525930,45367,47.8857346,-122.1969528,6312.613772,2571297.188,370,1154,6230,6387.994096,0.346067416,0.653932584,0.02776886,0.13258427,0.132423756,2873,0.069265576,0.027497389,0,0.096762966,0.328338931,86489,0.621495327,0.209345794,427800,761,780.2991183,2248,2305.009748,1183.26568,185.2327448,0.164590747
G5300610041607,53,61,41607,53061041607,416.07,Census Tract 416.07,G5020,S,2925954,0,47.8983544,-122.1734856,7804.727388,2925955.604,0,364,3432,3037.928551,0.243589744,0.756410256,0.018356643,0.106643357,0.051573427,1733,0.049047894,0.001154068,0,0.050201962,0.495102404,142078,0.567901235,0.098765432,508100,65,57.53652558,1186,1049.820298,322.2045433,106.0606061,0
G5300610041609,53,61,41609,53061041609,416.09,Census Tract 416.09,G5020,S,2001895,0,47.8843206,-122.176833,6733.14352,2001894.745,0,120,3782,4893.031369,0.408514014,0.591485986,0,0.269169751,0.10893707,1574,0.017789072,0.0158831,0,0.033672173,0.453096704,98224,0.791666667,0,463500,437,565.3767077,1505,1947.121156,155.2521852,31.72924379,0
G5300610041610,53,61,41610,53061041610,416.1,Census Tract 416.10,G5020,S,1757031,0,47.8879241,-122.1593119,6957.841449,1757027.29,0,630,4117,6068.749527,0.265484576,0.734515424,0.011658975,0.083798883,0.031576391,2059,0.068965517,0.043224866,0,0.112190384,0.428626993,131006,0.414414414,0,478200,38,56.0146908,1268,1869.121788,928.6646106,153.0240466,0
G5300610041701,53,61,41701,53061041701,417.01,Census Tract 417.01,G5020,S,2963181,401753,47.8899399,-122.2149774,9466.715992,3364934.85,368,856,5902,5158.682452,0.5223653,0.4776347,0.06421552,0.249745849,0.080989495,3014,0.04910418,0.03052422,0,0.079628401,0.34649512,68533,0.52114061,0.192723697,397200,2378,2078.506756,2546,2225.348276,748.1925074,145.0355812,0.144540456
G5300610041703,53,61,41703,53061041703,417.03,Census Tract 417.03,G5020,S,3694192,236619,47.8599737,-122.2400339,9253.055571,3930807.174,0,1330,6142,4306.139739,0.378704005,0.621295995,0.085639857,0.129925106,0.10582872,3313,0.069121642,0.003320254,0,0.072441896,0.470125786,106773,0.542207792,0.159090909,485700,705,494.2736105,2398,1681.231373,932.4594354,216.541843,0
G5300610041704,53,61,41704,53061041704,417.04,Census Tract 417.04,G5020,S,4047089,0,47.8673757,-122.2251849,11573.85536,4047091.005,522,1678,5714,3656.749842,0.365943297,0.634056703,0.054252713,0.10080504,0.158382919,3609,0.048212801,0,0,0.048212801,0.434803567,86071,0.460076046,0.307351077,439500,3794,2428.020459,2791,1786.137349,1073.858284,293.6646832,0.187029738
G5300610041805,53,61,41805,53061041805,418.05,Census Tract 418.05,G5020,S,3269840,0,47.914062,-122.2228507,8462.584687,3269839.055,0,223,6261,4959.238238,0.403769366,0.596230634,0.006229037,0.141830379,0.21961348,3071,0.040377727,0.03386519,0.006838163,0.081081081,0.192645314,62299,0.537019681,0.269915651,289900,7681,6083.997589,2345,1857.437097,176.6347432,35.61731353,0
G5300610041808,53,61,41808,53061041808,418.08,Census Tract 418.08,G5020,S,1690175,0,47.8907824,-122.230897,5726.792754,1690178.493,186,238,4364,6687.300495,0.393904675,0.606095325,0.076076994,0.07355637,0.186526123,2336,0.044520548,0.083476027,0,0.127996575,0.185173697,54926,0.563786008,0.303155007,164600,1122,1719.328862,1871,2867.080482,364.7061223,54.53712191,0.099412079
G5300610041809,53,61,41809,53061041809,418.09,Census Tract 418.09,G5020,S,1079257,0,47.8917497,-122.2455166,4962.080423,1079258.211,24,283,4838,11610.17485,0.522529971,0.477470029,0.169904919,0.094047127,0.186854072,2354,0.052676296,0,0.020815633,0.073491929,0.191117093,53958,0.573258607,0.355484388,259500,417,1000.71164,2240,5375.525354,679.1400336,58.49524597,0.010714286
G5300610041810,53,61,41810,53061041810,418.1,Census Tract 418.10,G5020,S,893333,0,47.8860716,-122.2490656,4530.401254,893334.5671,344,164,5694,16508.28112,0.458728486,0.541271514,0.08570425,0.067790657,0.2028451,3069,0.079504725,0.005865103,0.008797654,0.094167481,0.21270427,63976,0.588870881,0.239330092,238200,555,1609.079035,2597,7529.330185,475.4756066,28.80224798,0.132460531
G5300610041812,53,61,41812,53061041812,418.12,Census Tract 418.12,G5020,S,1868733,0,47.8750633,-122.2668852,8103.837894,1868731.949,205,1499,6157,8533.352167,0.630177034,0.369822966,0.148286503,0.220724379,0.192301446,2848,0.039676966,0.024578652,0,0.064255618,0.324188386,57018,0.683333333,0.334027778,422900,680,942.4524076,2612,3620.126013,2077.553175,243.4627254,0.07848392
G5300610041813,53,61,41813,53061041813,418.13,Census Tract 418.13,G5020,S,1410255,0,47.9012937,-122.2381593,5441.323232,1410253.132,205,258,4363,8012.819047,0.47467339,0.52532661,0.057070823,0.085262434,0.282374513,2232,0.032706093,0,0.008064516,0.040770609,0.139013453,76698,0.444791667,0.232291667,273700,1117,2051.413907,1744,3202.923772,473.8270259,59.13362365,0.117545872
G5300610041814,53,61,41814,53061041814,418.14,Census Tract 418.14,G5020,S,1470890,0,47.902111,-122.2222073,5769.994474,1470889.962,250,131,4261,7502.899155,0.457873739,0.542126261,0.08941563,0.177892513,0.065946961,2053,0.060399415,0.0613736,0,0.121773015,0.190222501,65227,0.640718563,0.300399202,382800,472,831.1120397,1969,3467.075437,230.6688076,30.74395682,0.126968004
G5300610041815,53,61,41815,53061041815,418.15,Census Tract 418.15,G5020,S,1578393,98004,47.8754881,-122.2488969,6058.282493,1676397.019,0,244,3267,5360.826585,0.497704316,0.502295684,0.115090297,0.189470462,0.100091827,1807,0.050913116,0.009961262,0,0.060874377,0.137537239,57377,0.501501502,0.187687688,378600,2050,3363.848944,1495,2453.148376,400.3800694,74.6862565,0
G5300610041816,53,61,41816,53061041816,418.16,Census Tract 418.16,G5020,S,1703865,0,47.8675284,-122.2564815,6451.518835,1703864.894,180,1616,4882,7420.964662,0.437525604,0.562474396,0.076607948,0.306841458,0.04362966,2687,0.016002977,0,0.004838109,0.020841087,0.361993769,109571,0.404761905,0,483200,127,193.0484457,1599,2430.586337,2456.427467,331.0118804,0.112570356
G5300610041901,53,61,41901,53061041901,419.01,Census Tract 419.01,G5020,S,8847184,0,47.901657,-122.2789279,14411.83683,8847181.518,481,1209,6311,1847.527413,0.540643321,0.459356679,0.058627793,0.248613532,0.175883378,2837,0.028551287,0.028551287,0.00775467,0.064857244,0.247372109,72256,0.595881596,0.272844273,410500,5807,1699.982837,2054,601.3026946,353.9313329,191.5702741,0.234177215
G5300610041904,53,61,41904,53061041904,419.04,Census Tract 419.04,G5020,S,1430062,0,47.916771,-122.238878,6132.076656,1430061.134,566,625,6766,12253.91595,0.684303872,0.315696128,0.052468223,0.111882944,0.504877328,3121,0.066004486,0.044216597,0.007369433,0.117590516,0.138166535,54759,0.553278689,0.172131148,356900,3065,5551.027549,2543,4605.632318,1131.938733,92.37363287,0.222571766
G5300610041905,53,61,41905,53061041905,419.05,Census Tract 419.05,G5020,S,2226998,0,47.9014135,-122.2571911,6788.221148,2226999.495,0,966,6383,7423.398722,0.516841611,0.483158389,0.127682908,0.155099483,0.203822654,3830,0.027937337,0.015926893,0,0.04386423,0.150262781,64663,0.541397154,0.186934023,303700,1537,1787.523709,2448,2847.012388,1123.453418,151.3394955,0
G5300610041906,53,61,41906,53061041906,419.06,Census Tract 419.06,G5020,S,2394485,0,47.9162827,-122.261052,8103.675727,2394483.899,0,71,3408,3686.253821,0.535504695,0.464495305,0.117957746,0.047241784,0.255868545,1393,0.04091888,0.026561378,0,0.067480258,0.109416097,39815,0.617492097,0.343519494,223400,34132,36918.78386,1430,1546.755564,76.7969546,20.83333333,0
G5300610041907,53,61,41907,53061041907,419.07,Census Tract 419.07,G5020,S,1016300,0,47.9130242,-122.2505627,5677.005652,1016300.333,202,175,3652,9306.933562,0.473165389,0.526834611,0.047097481,0.136637459,0.251369113,2073,0.070911722,0.021225277,0,0.092137,0.173913043,65492,0.504975124,0.267412935,304100,42,107.0348329,1484,3781.897428,445.9784702,47.91894852,0.136118598
G5300610042001,53,61,42001,53061042001,420.01,Census Tract 420.01,G5020,S,4847697,1095563,47.9114849,-122.3146889,9438.760444,4847700.186,0,150,5584,2983.374086,0.271131805,0.728868195,0.012535817,0.093302292,0.09491404,2875,0.069217391,0.004521739,0.00973913,0.083478261,0.518962076,104559,0.607679466,0.333889816,661700,548,292.7809812,2300,1228.825286,80.14077954,26.86246418,0
G5300610042003,53,61,42003,53061042003,420.03,Census Tract 420.03,G5020,S,2759142,593374,47.867766,-122.3238457,7513.030732,2759143.344,0,78,2852,2677.153293,0.232117812,0.767882188,0.012622721,0.087307153,0.061360449,1457,0.042553191,0,0,0.042553191,0.408025248,115677,0.139534884,0.139534884,526500,105,98.56279654,1205,1131.125427,73.21807743,27.34922861,0
G5300610042004,53,61,42004,53061042004,420.04,Census Tract 420.04,G5020,S,2382616,153461,47.867725,-122.281908,7101.167787,2536077.922,0,491,5142,5589.536402,0.355309218,0.644690782,0.040451186,0.269350447,0.002917153,2857,0.088554428,0.004550228,0,0.093104655,0.288163717,99079,0.391465677,0.25974026,458900,697,757.6637246,1840,2000.14527,533.7344172,95.48813691,0
G5300610042005,53,61,42005,53061042005,420.05,Census Tract 420.05,G5020,S,6375057,825973,47.8851794,-122.3162308,13220.5324,6397919.108,0,299,5062,2056.53374,0.367443698,0.632556302,0.002370605,0.236270249,0.052350849,2530,0.066798419,0.001185771,0.003557312,0.071541502,0.56606724,146125,0.116666667,0,691200,3820,1551.947627,1923,781.2553105,121.4744347,59.06756223,0
G5300610042006,53,61,42006,53061042006,420.06,Census Tract 420.06,G5020,S,2671654,0,47.8941067,-122.2989261,6661.068008,2671651.522,0,752,5229,5069.162335,0.579651941,0.420348059,0.040543125,0.269458788,0.149550583,2691,0.075065032,0.011148272,0,0.086213304,0.49704317,72163,0.527797834,0.212274368,390100,5259,5098.245309,2489,2412.917394,729.0132101,143.8133486,0
G5300610050101,53,61,50101,53061050101,501.01,Census Tract 501.01,G5020,S,2527904,183421,47.8606384,-122.3234177,7512.80358,2527905.055,0,114,2932,3004.008514,0.254092769,0.745907231,0.060709413,0.064802183,0.072646658,1614,0.083023544,0,0.003717472,0.086741016,0.363761468,120278,0.290322581,0.221198157,494800,110,112.7015473,1004,1028.657759,116.7997853,38.88130969,0
G5300610050102,53,61,50102,53061050102,501.02,Census Tract 501.02,G5020,S,1806646,0,47.858122,-122.2955906,5771.989216,1806646.405,115,524,6029,8643.109008,0.373527948,0.626472052,0.067838779,0.108807431,0.138994858,3747,0.092607419,0.006938884,0,0.099546304,0.262687235,88062,0.570093458,0.312659303,403900,773,1108.164416,2637,3780.374598,751.2007166,86.91325261,0.043610163
G5300610050200,53,61,50200,53061050200,502,Census Tract 502,G5020,S,4565265,1271142,47.8448652,-122.3376292,13363.40499,4565264.252,0,162,4088,2319.223834,0.211594912,0.788405088,0.013454012,0.079011742,0.050146771,2243,0.040570664,0,0,0.040570664,0.491636798,109464,0.333333333,0,713700,343,194.5924107,1575,893.5365797,91.90661963,39.62818004,0
G5300610050300,53,61,50300,53061050300,503,Census Tract 503,G5020,S,3731558,880957,47.8281986,-122.3577383,9527.299852,3731556.404,0,126,5975,4147.10932,0.15748954,0.84251046,0.01874477,0.059414226,0.021087866,2774,0.058038933,0.009372747,0,0.06741168,0.506073802,125268,0.134615385,0.134615385,644500,352,244.3150595,2141,1486.018586,87.45368607,21.08786611,0
G5300610050402,53,61,50402,53061050402,504.02,Census Tract 504.02,G5020,S,2856107,0,47.804391,-122.3498495,8025.566055,2856104.214,0,213,5569,5050.106241,0.174717184,0.825282816,0.002693482,0.084754893,0.036631352,3083,0.120661693,0.003567953,0.007460266,0.131689912,0.426360459,86472,0.457559682,0.226790451,483000,5811,5269.557796,2417,2191.795077,193.1536415,38.24744119,0
G5300610050403,53,61,50403,53061050403,504.03,Census Tract 504.03,G5020,S,2292771,0,47.8160066,-122.3542772,7792.982338,2292770.704,0,124,3000,3388.896811,0.116333333,0.883666667,0.009333333,0.050333333,0.019333333,1579,0.069664345,0,0.019632679,0.089297023,0.634280866,125536,0.628099174,0.628099174,654200,216,244.0005704,1410,1592.781501,140.0744015,41.33333333,0
G5300610050404,53,61,50404,53061050404,504.04,Census Tract 504.04,G5020,S,1040970,0,47.8119664,-122.33914,5201.678934,1040968.813,0,164,4124,10260.7289,0.470417071,0.529582929,0.027158099,0.124636275,0.274490786,2377,0.098022718,0.062684056,0.014303744,0.175010517,0.273830775,81581,0.328014184,0.218085106,464200,638,1587.377556,1642,4085.382362,408.0406257,39.76721629,0
G5300610050501,53,61,50501,53061050501,505.01,Census Tract 505.01,G5020,S,1674169,569243,47.8065533,-122.3819714,6987.413522,1674171.496,131,608,3083,4769.490621,0.153421992,0.846578008,0,0.056762893,0.050275705,1217,0.089564503,0.063270337,0.01232539,0.16516023,0.56694637,62958,0.524495677,0.26945245,561700,3630,5615.715522,2251,3482.362436,940.5936743,197.2105092,0.058196357
G5300610050502,53,61,50502,53061050502,505.02,Census Tract 505.02,G5020,S,1722023,0,47.8040079,-122.3712366,7205.899275,1722015.509,0,149,3963,5960.502781,0.154428463,0.845571537,0.000504668,0.093111279,0.021953066,1675,0.101492537,0.071641791,0,0.173134328,0.671097372,90559,0.511450382,0.099236641,751200,597,897.9107142,1977,2973.483219,224.101669,37.59777946,0
G5300610050600,53,61,50600,53061050600,506,Census Tract 506,G5020,S,3211678,979015,47.7879463,-122.3880188,8557.355791,3211676.309,0,125,1073,865.2975928,0.084808947,0.915191053,0,0.060577819,0.01584343,473,0.010570825,0.078224101,0.012684989,0.101479915,0.714663144,196635,0.5,0.5,1206800,304,245.1542108,446,359.667033,100.8035406,116.4958062,0
G5300610050700,53,61,50700,53061050700,507,Census Tract 507,G5020,S,3098903,0,47.7846433,-122.3651196,8011.136555,3098905.386,0,433,6375,5328.070676,0.28972549,0.71027451,0.004078431,0.146352941,0.096627451,3296,0.058859223,0,0.011832524,0.070691748,0.532320254,97146,0.486083499,0.160039761,560700,923,771.4210564,2775,2319.277824,361.8909181,67.92156863,0
G5300610050800,53,61,50800,53061050800,508,Census Tract 508,G5020,S,3196817,2376,47.793236,-122.3490897,8163.671293,3199188.127,0,388,6939,5621.819296,0.307248883,0.692751117,0.01642888,0.094970457,0.074074074,3970,0.077078086,0.036020151,0,0.113098237,0.369357558,101350,0.459170013,0.06291834,483400,1288,1043.508179,2635,2134.81681,314.3487371,55.91583802,0
G5300610050900,53,61,50900,53061050900,509,Census Tract 509,G5020,S,1492836,153322,47.7859889,-122.337135,7483.77204,1646156.657,94,188,3871,6715.971463,0.44639628,0.55360372,0.058382847,0.149573754,0.133040558,1865,0.171045576,0.031099196,0.00536193,0.207506702,0.372985418,62560,0.524590164,0.214375788,443500,2514,4361.65132,1651,2864.393925,326.1696293,48.56626195,0.056935191
G5300610051000,53,61,51000,53061051000,510,Census Tract 510,G5020,S,3340711,253903,47.7926726,-122.3232202,9402.884304,3594612.908,34,121,4332,3358.515147,0.394506002,0.605493998,0.14312096,0.090720222,0.123268698,2547,0.103651355,0.025912839,0.002355713,0.131919906,0.382448859,84313,0.341545353,0.125419933,450300,2428,1882.381066,1940,1504.044179,93.80894107,27.93167128,0.017525773
G5300610051100,53,61,51100,53061051100,511,Census Tract 511,G5020,S,2057724,0,47.7839887,-122.3071171,6310.599261,2057725.207,134,725,3970,4996.905706,0.221914358,0.778085642,0.013602015,0.087153652,0.062216625,2009,0.146839223,0.008461921,0,0.155301145,0.38027735,80893,0.464993395,0.188903567,381700,1098,1382.015734,1876,2361.258213,912.533158,182.6196474,0.071428571
G5300610051200,53,61,51200,53061051200,512,Census Tract 512,G5020,S,2100804,0,47.7978114,-122.305815,6223.129233,2100807.979,0,139,4793,5909.077197,0.277488003,0.722511997,0.046317546,0.121635719,0.081994575,2573,0.158181112,0.013214147,0.001943257,0.173338515,0.35503298,88900,0.421221865,0.109324759,409200,303,373.5552662,1927,2375.712864,171.3669373,29.00062591,0
